periodo,cod_provincia,provincia,cod_depto,departamento,titulares_activos,presentismo
2016-06-30,70,San Juan,70042,Chimbas,630,630
2016-06-30,06,Buenos Aires,06427,La Matanza,5459,5459
2016-06-30,06,Buenos Aires,06091,Berazategui,1664,1664
2016-06-30,06,Buenos Aires,06270,Ezeiza,689,689
2016-06-30,06,Buenos Aires,06274,Florencio Varela,2890,2890
2016-06-30,06,Buenos Aires,06371,General San Martín,1512,1512
2016-06-30,06,Buenos Aires,06515,Malvinas Argentinas,1007,1007
2016-06-30,06,Buenos Aires,06329,General Las Heras,72,72
2016-06-30,06,Buenos Aires,06364,General Rodríguez,498,498
2016-06-30,06,Buenos Aires,06441,La Plata,1552,1552
2016-06-30,06,Buenos Aires,06648,Presidente Perón,828,828
2016-06-30,06,Buenos Aires,06568,Morón,713,713
2016-06-30,06,Buenos Aires,06408,Hurlingham,585,585
2016-06-30,06,Buenos Aires,06490,Lomas de Zamora,3468,3468
2016-06-30,06,Buenos Aires,06658,Quilmes,1983,1983
2016-06-30,06,Buenos Aires,06410,Ituzaingó,481,481
2016-06-30,06,Buenos Aires,06434,Lanús,1386,1386
2016-06-30,06,Buenos Aires,06497,Luján,228,228
2016-06-30,06,Buenos Aires,06749,San Fernando,451,451
2016-06-30,30,Entre Ríos,30098,Uruguay,1,1
2016-06-30,06,Buenos Aires,06560,Moreno,2869,2869
2016-06-30,06,Buenos Aires,06525,Marcos Paz,399,399
2016-06-30,34,Formosa,34014,Formosa,1216,1216
2016-06-30,06,Buenos Aires,06532,Mercedes,134,134
2016-06-30,06,Buenos Aires,06638,Pilar,659,659
2016-06-30,06,Buenos Aires,06778,San Vicente,650,650
2016-06-30,06,Buenos Aires,06760,San Miguel,1301,1301
2016-06-30,46,La Rioja,46014,Capital,1097,1097
2016-06-30,22,Chaco,22077,Libertad,19,19
2016-06-30,06,Buenos Aires,06840,Tres de Febrero,708,708
2016-06-30,54,Misiones,54028,Capital,1608,1608
2016-06-30,06,Buenos Aires,06539,Merlo,1261,1261
2016-06-30,30,Entre Ríos,30015,Concordia,1,1
2016-06-30,06,Buenos Aires,06805,Tigre,915,915
2016-06-30,18,Corrientes,18021,Capital,2927,2927
2016-06-30,50,Mendoza,50098,San Martín,684,684
2016-06-30,30,Entre Ríos,30084,Paraná,1647,1647
2016-06-30,06,Buenos Aires,06882,Zárate,297,297
2016-06-30,54,Misiones,54042,Eldorado,564,564
2016-06-30,10,Catamarca,10049,Capital,945,945
2016-06-30,50,Mendoza,50007,Capital,495,495
2016-06-30,70,San Juan,70084,Rivadavia,208,208
2016-06-30,90,Tucumán,90105,Tafí Viejo,1813,1813
2016-06-30,90,Tucumán,90014,Cruz Alta,2452,2452
2016-06-30,86,Santiago del Estero,86049,Capital,2568,2568
2016-06-30,66,Salta,66028,Capital,4320,4320
2016-06-30,74,San Luis,74056,Juan Martín Pueyrredón,928,928
2016-06-30,22,Chaco,22140,San Fernando,2267,2267
2016-06-30,90,Tucumán,90063,Lules,922,922
2016-06-30,70,San Juan,70028,Capital,193,193
2016-06-30,90,Tucumán,90084,Capital,6758,6758
2016-06-30,70,San Juan,70077,Rawson,774,774
2016-06-30,90,Tucumán,90091,Simoca,1118,1118
2016-06-30,70,San Juan,70098,Santa Lucía,181,181
2016-07-31,06,Buenos Aires,06252,Escobar,724,724
2016-07-31,06,Buenos Aires,06098,Berisso,719,719
2016-07-31,06,Buenos Aires,06028,Almirante Brown,1759,1759
2016-07-31,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",1160,1160
2016-07-31,06,Buenos Aires,06035,Avellaneda,1057,1057
2016-07-31,06,Buenos Aires,06274,Florencio Varela,2879,2879
2016-07-31,06,Buenos Aires,06525,Marcos Paz,396,396
2016-07-31,06,Buenos Aires,06408,Hurlingham,584,584
2016-07-31,06,Buenos Aires,06371,General San Martín,1511,1511
2016-07-31,06,Buenos Aires,06515,Malvinas Argentinas,1007,1007
2016-07-31,06,Buenos Aires,06126,Campana,186,186
2016-07-31,06,Buenos Aires,06091,Berazategui,1661,1661
2016-07-31,06,Buenos Aires,06134,Cañuelas,246,246
2016-07-31,06,Buenos Aires,06364,General Rodríguez,498,498
2016-07-31,06,Buenos Aires,06539,Merlo,1258,1258
2016-07-31,06,Buenos Aires,06412,José C. Paz,1868,1868
2016-07-31,06,Buenos Aires,06427,La Matanza,5461,5461
2016-07-31,06,Buenos Aires,06568,Morón,714,714
2016-07-31,06,Buenos Aires,06270,Ezeiza,695,695
2016-07-31,06,Buenos Aires,06245,Ensenada,333,333
2016-07-31,06,Buenos Aires,06260,Esteban Echeverría,1045,1045
2016-07-31,06,Buenos Aires,06638,Pilar,658,658
2016-07-31,10,Catamarca,10049,Capital,946,946
2016-07-31,06,Buenos Aires,06497,Luján,228,228
2016-07-31,06,Buenos Aires,06441,La Plata,1549,1549
2016-07-31,06,Buenos Aires,06648,Presidente Perón,829,829
2016-07-31,06,Buenos Aires,06329,General Las Heras,72,72
2016-07-31,06,Buenos Aires,06434,Lanús,1396,1396
2016-07-31,06,Buenos Aires,06410,Ituzaingó,481,481
2016-07-31,06,Buenos Aires,06658,Quilmes,1979,1979
2016-07-31,22,Chaco,22140,San Fernando,2258,2258
2016-07-31,06,Buenos Aires,06749,San Fernando,453,453
2016-07-31,06,Buenos Aires,06490,Lomas de Zamora,3460,3460
2016-07-31,18,Corrientes,18021,Capital,2924,2924
2016-07-31,06,Buenos Aires,06532,Mercedes,134,134
2016-07-31,06,Buenos Aires,06778,San Vicente,648,648
2016-07-31,46,La Rioja,46014,Capital,1101,1101
2016-07-31,22,Chaco,22077,Libertad,19,19
2016-07-31,70,San Juan,70028,Capital,193,193
2016-07-31,06,Buenos Aires,06760,San Miguel,1299,1299
2016-07-31,06,Buenos Aires,06840,Tres de Febrero,705,705
2016-07-31,34,Formosa,34014,Formosa,1214,1214
2016-07-31,06,Buenos Aires,06560,Moreno,2861,2861
2016-07-31,06,Buenos Aires,06805,Tigre,913,913
2016-07-31,66,Salta,66028,Capital,4306,4306
2016-07-31,30,Entre Ríos,30015,Concordia,1,1
2016-07-31,30,Entre Ríos,30084,Paraná,1643,1643
2016-07-31,54,Misiones,54028,Capital,1605,1605
2016-07-31,50,Mendoza,50098,San Martín,688,688
2016-07-31,70,San Juan,70042,Chimbas,630,630
2016-07-31,30,Entre Ríos,30098,Uruguay,1,1
2016-07-31,06,Buenos Aires,06882,Zárate,298,298
2016-07-31,70,San Juan,70098,Santa Lucía,181,181
2016-07-31,86,Santiago del Estero,86049,Capital,2565,2565
2016-07-31,50,Mendoza,50007,Capital,497,497
2016-07-31,54,Misiones,54042,Eldorado,559,559
2016-07-31,70,San Juan,70084,Rivadavia,208,208
2016-07-31,74,San Luis,74056,Juan Martín Pueyrredón,926,926
2016-07-31,70,San Juan,70077,Rawson,773,773
2016-07-31,90,Tucumán,90063,Lules,922,922
2016-07-31,90,Tucumán,90091,Simoca,1118,1118
2016-07-31,90,Tucumán,90014,Cruz Alta,2456,2456
2016-07-31,90,Tucumán,90084,Capital,6758,6758
2016-07-31,90,Tucumán,90105,Tafí Viejo,1818,1818
2016-08-31,06,Buenos Aires,06252,Escobar,725,725
2016-08-31,06,Buenos Aires,06245,Ensenada,332,332
2016-08-31,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",1162,1162
2016-08-31,06,Buenos Aires,06035,Avellaneda,1065,1065
2016-08-31,06,Buenos Aires,06260,Esteban Echeverría,1070,1070
2016-08-31,06,Buenos Aires,06410,Ituzaingó,480,480
2016-08-31,06,Buenos Aires,06091,Berazategui,1664,1664
2016-08-31,06,Buenos Aires,06028,Almirante Brown,1758,1758
2016-08-31,06,Buenos Aires,06364,General Rodríguez,497,497
2016-08-31,06,Buenos Aires,06329,General Las Heras,72,72
2016-08-31,06,Buenos Aires,06539,Merlo,1260,1260
2016-08-31,06,Buenos Aires,06126,Campana,185,185
2016-08-31,06,Buenos Aires,06408,Hurlingham,582,582
2016-08-31,06,Buenos Aires,06638,Pilar,658,658
2016-08-31,06,Buenos Aires,06098,Berisso,717,717
2016-08-31,06,Buenos Aires,06270,Ezeiza,696,696
2016-08-31,06,Buenos Aires,06441,La Plata,1548,1548
2016-08-31,06,Buenos Aires,06532,Mercedes,134,134
2016-08-31,06,Buenos Aires,06882,Zárate,298,298
2016-08-31,06,Buenos Aires,06134,Cañuelas,259,259
2016-08-31,06,Buenos Aires,06412,José C. Paz,1867,1867
2016-08-31,22,Chaco,22077,Libertad,19,19
2016-08-31,06,Buenos Aires,06427,La Matanza,5458,5458
2016-08-31,06,Buenos Aires,06525,Marcos Paz,396,396
2016-08-31,06,Buenos Aires,06648,Presidente Perón,829,829
2016-08-31,06,Buenos Aires,06749,San Fernando,453,453
2016-08-31,70,San Juan,70028,Capital,193,193
2016-08-31,06,Buenos Aires,06274,Florencio Varela,2881,2881
2016-08-31,06,Buenos Aires,06434,Lanús,1408,1408
2016-08-31,30,Entre Ríos,30015,Concordia,1,1
2016-08-31,06,Buenos Aires,06658,Quilmes,1977,1977
2016-08-31,06,Buenos Aires,06560,Moreno,2860,2860
2016-08-31,18,Corrientes,18021,Capital,2923,2923
2016-08-31,06,Buenos Aires,06760,San Miguel,1296,1296
2016-08-31,70,San Juan,70084,Rivadavia,207,207
2016-08-31,06,Buenos Aires,06371,General San Martín,1514,1514
2016-08-31,06,Buenos Aires,06497,Luján,228,228
2016-08-31,50,Mendoza,50098,San Martín,688,688
2016-08-31,74,San Luis,74056,Juan Martín Pueyrredón,925,925
2016-08-31,06,Buenos Aires,06568,Morón,710,710
2016-08-31,70,San Juan,70042,Chimbas,631,631
2016-08-31,10,Catamarca,10049,Capital,945,945
2016-08-31,90,Tucumán,90014,Cruz Alta,2455,2455
2016-08-31,06,Buenos Aires,06490,Lomas de Zamora,3462,3462
2016-08-31,06,Buenos Aires,06515,Malvinas Argentinas,1006,1006
2016-08-31,86,Santiago del Estero,86049,Capital,2563,2563
2016-08-31,90,Tucumán,90063,Lules,922,922
2016-08-31,30,Entre Ríos,30098,Uruguay,1,1
2016-08-31,06,Buenos Aires,06778,San Vicente,649,649
2016-08-31,22,Chaco,22140,San Fernando,2259,2259
2016-08-31,90,Tucumán,90091,Simoca,1117,1117
2016-08-31,06,Buenos Aires,06840,Tres de Febrero,707,707
2016-08-31,06,Buenos Aires,06805,Tigre,914,914
2016-08-31,90,Tucumán,90084,Capital,6756,6756
2016-08-31,90,Tucumán,90105,Tafí Viejo,1816,1816
2016-08-31,46,La Rioja,46014,Capital,1101,1101
2016-08-31,34,Formosa,34014,Formosa,1212,1212
2016-08-31,54,Misiones,54028,Capital,1601,1601
2016-08-31,54,Misiones,54042,Eldorado,558,558
2016-08-31,30,Entre Ríos,30084,Paraná,1643,1643
2016-08-31,70,San Juan,70077,Rawson,774,774
2016-08-31,50,Mendoza,50007,Capital,497,497
2016-08-31,66,Salta,66028,Capital,4301,4301
2016-08-31,70,San Juan,70098,Santa Lucía,181,181
2016-09-30,06,Buenos Aires,06260,Esteban Echeverría,1132,1132
2016-09-30,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",1171,1171
2016-09-30,06,Buenos Aires,06252,Escobar,724,724
2016-09-30,06,Buenos Aires,06134,Cañuelas,263,263
2016-09-30,06,Buenos Aires,06035,Avellaneda,1065,1065
2016-09-30,06,Buenos Aires,06098,Berisso,718,718
2016-09-30,06,Buenos Aires,06245,Ensenada,332,332
2016-09-30,06,Buenos Aires,06028,Almirante Brown,1769,1769
2016-09-30,06,Buenos Aires,06270,Ezeiza,704,704
2016-09-30,06,Buenos Aires,06091,Berazategui,1662,1662
2016-09-30,06,Buenos Aires,06364,General Rodríguez,499,499
2016-09-30,06,Buenos Aires,06490,Lomas de Zamora,3465,3465
2016-09-30,06,Buenos Aires,06126,Campana,184,184
2016-09-30,06,Buenos Aires,06515,Malvinas Argentinas,1005,1005
2016-09-30,06,Buenos Aires,06805,Tigre,914,914
2016-09-30,06,Buenos Aires,06274,Florencio Varela,2886,2886
2016-09-30,06,Buenos Aires,06329,General Las Heras,72,72
2016-09-30,06,Buenos Aires,06539,Merlo,1260,1260
2016-09-30,06,Buenos Aires,06408,Hurlingham,584,584
2016-09-30,06,Buenos Aires,06525,Marcos Paz,396,396
2016-09-30,06,Buenos Aires,06410,Ituzaingó,480,480
2016-09-30,06,Buenos Aires,06568,Morón,708,708
2016-09-30,06,Buenos Aires,06882,Zárate,298,298
2016-09-30,06,Buenos Aires,06371,General San Martín,1515,1515
2016-09-30,06,Buenos Aires,06412,José C. Paz,1867,1867
2016-09-30,06,Buenos Aires,06648,Presidente Perón,831,831
2016-09-30,06,Buenos Aires,06434,Lanús,1414,1414
2016-09-30,06,Buenos Aires,06840,Tres de Febrero,707,707
2016-09-30,06,Buenos Aires,06532,Mercedes,134,134
2016-09-30,06,Buenos Aires,06658,Quilmes,1982,1982
2016-09-30,70,San Juan,70042,Chimbas,630,630
2016-09-30,06,Buenos Aires,06427,La Matanza,5459,5459
2016-09-30,46,La Rioja,46014,Capital,1101,1101
2016-09-30,18,Corrientes,18021,Capital,2924,2924
2016-09-30,06,Buenos Aires,06441,La Plata,1547,1547
2016-09-30,66,Salta,66028,Capital,4302,4302
2016-09-30,06,Buenos Aires,06749,San Fernando,453,453
2016-09-30,30,Entre Ríos,30098,Uruguay,1,1
2016-09-30,90,Tucumán,90091,Simoca,1117,1117
2016-09-30,06,Buenos Aires,06560,Moreno,2861,2861
2016-09-30,50,Mendoza,50098,San Martín,688,688
2016-09-30,90,Tucumán,90105,Tafí Viejo,1815,1815
2016-09-30,06,Buenos Aires,06497,Luján,228,228
2016-09-30,70,San Juan,70028,Capital,193,193
2016-09-30,06,Buenos Aires,06760,San Miguel,1299,1299
2016-09-30,34,Formosa,34014,Formosa,1213,1213
2016-09-30,06,Buenos Aires,06778,San Vicente,649,649
2016-09-30,06,Buenos Aires,06638,Pilar,657,657
2016-09-30,54,Misiones,54028,Capital,1599,1599
2016-09-30,54,Misiones,54042,Eldorado,557,557
2016-09-30,22,Chaco,22077,Libertad,19,19
2016-09-30,30,Entre Ríos,30084,Paraná,1638,1638
2016-09-30,10,Catamarca,10049,Capital,945,945
2016-09-30,74,San Luis,74056,Juan Martín Pueyrredón,927,927
2016-09-30,30,Entre Ríos,30015,Concordia,1,1
2016-09-30,50,Mendoza,50007,Capital,496,496
2016-09-30,90,Tucumán,90084,Capital,6753,6753
2016-09-30,90,Tucumán,90014,Cruz Alta,2455,2455
2016-09-30,90,Tucumán,90063,Lules,922,922
2016-09-30,70,San Juan,70084,Rivadavia,207,207
2016-09-30,22,Chaco,22140,San Fernando,2254,2254
2016-09-30,86,Santiago del Estero,86049,Capital,2563,2563
2016-09-30,70,San Juan,70077,Rawson,777,777
2016-09-30,70,San Juan,70098,Santa Lucía,181,181
2016-10-31,06,Buenos Aires,06028,Almirante Brown,1769,1769
2016-10-31,06,Buenos Aires,06274,Florencio Varela,2884,2884
2016-10-31,06,Buenos Aires,06252,Escobar,724,724
2016-10-31,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",1174,1174
2016-10-31,06,Buenos Aires,06245,Ensenada,332,332
2016-10-31,06,Buenos Aires,06134,Cañuelas,264,264
2016-10-31,06,Buenos Aires,06035,Avellaneda,1063,1063
2016-10-31,06,Buenos Aires,06126,Campana,183,183
2016-10-31,06,Buenos Aires,06270,Ezeiza,705,705
2016-10-31,06,Buenos Aires,06371,General San Martín,1512,1512
2016-10-31,06,Buenos Aires,06364,General Rodríguez,499,499
2016-10-31,06,Buenos Aires,06091,Berazategui,1656,1656
2016-10-31,06,Buenos Aires,06434,Lanús,1412,1412
2016-10-31,06,Buenos Aires,06568,Morón,706,706
2016-10-31,06,Buenos Aires,06098,Berisso,716,716
2016-10-31,06,Buenos Aires,06497,Luján,227,227
2016-10-31,06,Buenos Aires,06329,General Las Heras,72,72
2016-10-31,06,Buenos Aires,06427,La Matanza,5456,5456
2016-10-31,06,Buenos Aires,06441,La Plata,1544,1544
2016-10-31,06,Buenos Aires,06525,Marcos Paz,396,396
2016-10-31,06,Buenos Aires,06638,Pilar,656,656
2016-10-31,06,Buenos Aires,06648,Presidente Perón,832,832
2016-10-31,06,Buenos Aires,06260,Esteban Echeverría,1131,1131
2016-10-31,30,Entre Ríos,30098,Uruguay,1,1
2016-10-31,06,Buenos Aires,06408,Hurlingham,585,585
2016-10-31,06,Buenos Aires,06490,Lomas de Zamora,3461,3461
2016-10-31,22,Chaco,22077,Libertad,19,19
2016-10-31,06,Buenos Aires,06539,Merlo,1256,1256
2016-10-31,10,Catamarca,10049,Capital,942,942
2016-10-31,18,Corrientes,18021,Capital,2922,2922
2016-10-31,06,Buenos Aires,06410,Ituzaingó,481,481
2016-10-31,54,Misiones,54042,Eldorado,556,556
2016-10-31,06,Buenos Aires,06412,José C. Paz,1862,1862
2016-10-31,06,Buenos Aires,06658,Quilmes,1979,1979
2016-10-31,30,Entre Ríos,30015,Concordia,1,1
2016-10-31,06,Buenos Aires,06778,San Vicente,648,648
2016-10-31,06,Buenos Aires,06532,Mercedes,133,133
2016-10-31,46,La Rioja,46014,Capital,1101,1101
2016-10-31,06,Buenos Aires,06515,Malvinas Argentinas,1005,1005
2016-10-31,06,Buenos Aires,06805,Tigre,917,917
2016-10-31,06,Buenos Aires,06560,Moreno,2856,2856
2016-10-31,06,Buenos Aires,06840,Tres de Febrero,704,704
2016-10-31,50,Mendoza,50098,San Martín,687,687
2016-10-31,06,Buenos Aires,06882,Zárate,298,298
2016-10-31,06,Buenos Aires,06749,San Fernando,452,452
2016-10-31,66,Salta,66028,Capital,4299,4299
2016-10-31,34,Formosa,34014,Formosa,1211,1211
2016-10-31,70,San Juan,70028,Capital,193,193
2016-10-31,06,Buenos Aires,06760,San Miguel,1292,1292
2016-10-31,70,San Juan,70084,Rivadavia,206,206
2016-10-31,90,Tucumán,90014,Cruz Alta,2452,2452
2016-10-31,74,San Luis,74056,Juan Martín Pueyrredón,926,926
2016-10-31,22,Chaco,22140,San Fernando,2255,2255
2016-10-31,86,Santiago del Estero,86049,Capital,2563,2563
2016-10-31,70,San Juan,70042,Chimbas,631,631
2016-10-31,90,Tucumán,90084,Capital,6748,6748
2016-10-31,30,Entre Ríos,30084,Paraná,1637,1637
2016-10-31,70,San Juan,70098,Santa Lucía,181,181
2016-10-31,50,Mendoza,50007,Capital,496,496
2016-10-31,90,Tucumán,90091,Simoca,1117,1117
2016-10-31,54,Misiones,54028,Capital,1596,1596
2016-10-31,70,San Juan,70077,Rawson,776,776
2016-10-31,90,Tucumán,90063,Lules,921,921
2016-10-31,90,Tucumán,90105,Tafí Viejo,1810,1810
2016-11-30,06,Buenos Aires,06028,Almirante Brown,1762,1762
2016-11-30,06,Buenos Aires,06035,Avellaneda,1056,1056
2016-11-30,06,Buenos Aires,06134,Cañuelas,264,264
2016-11-30,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",1162,1162
2016-11-30,06,Buenos Aires,06245,Ensenada,331,331
2016-11-30,06,Buenos Aires,06126,Campana,182,182
2016-11-30,06,Buenos Aires,06091,Berazategui,1648,1648
2016-11-30,06,Buenos Aires,06497,Luján,227,227
2016-11-30,06,Buenos Aires,06260,Esteban Echeverría,1132,1132
2016-11-30,06,Buenos Aires,06098,Berisso,715,715
2016-11-30,06,Buenos Aires,06274,Florencio Varela,2880,2880
2016-11-30,06,Buenos Aires,06539,Merlo,1252,1252
2016-11-30,06,Buenos Aires,06329,General Las Heras,71,71
2016-11-30,06,Buenos Aires,06252,Escobar,720,720
2016-11-30,06,Buenos Aires,06427,La Matanza,5454,5454
2016-11-30,06,Buenos Aires,06515,Malvinas Argentinas,1000,1000
2016-11-30,06,Buenos Aires,06270,Ezeiza,705,705
2016-11-30,06,Buenos Aires,06410,Ituzaingó,481,481
2016-11-30,06,Buenos Aires,06371,General San Martín,1501,1501
2016-11-30,06,Buenos Aires,06658,Quilmes,1973,1973
2016-11-30,06,Buenos Aires,06532,Mercedes,132,132
2016-11-30,06,Buenos Aires,06364,General Rodríguez,498,498
2016-11-30,06,Buenos Aires,06638,Pilar,655,655
2016-11-30,06,Buenos Aires,06525,Marcos Paz,395,395
2016-11-30,06,Buenos Aires,06408,Hurlingham,583,583
2016-11-30,30,Entre Ríos,30015,Concordia,1,1
2016-11-30,06,Buenos Aires,06490,Lomas de Zamora,3443,3443
2016-11-30,90,Tucumán,90014,Cruz Alta,2448,2448
2016-11-30,06,Buenos Aires,06749,San Fernando,451,451
2016-11-30,06,Buenos Aires,06441,La Plata,1537,1537
2016-11-30,06,Buenos Aires,06648,Presidente Perón,827,827
2016-11-30,06,Buenos Aires,06568,Morón,703,703
2016-11-30,06,Buenos Aires,06412,José C. Paz,1858,1858
2016-11-30,70,San Juan,70098,Santa Lucía,182,182
2016-11-30,06,Buenos Aires,06840,Tres de Febrero,701,701
2016-11-30,06,Buenos Aires,06778,San Vicente,645,645
2016-11-30,06,Buenos Aires,06760,San Miguel,1289,1289
2016-11-30,22,Chaco,22077,Libertad,19,19
2016-11-30,74,San Luis,74056,Juan Martín Pueyrredón,920,920
2016-11-30,06,Buenos Aires,06805,Tigre,915,915
2016-11-30,06,Buenos Aires,06434,Lanús,1414,1414
2016-11-30,30,Entre Ríos,30084,Paraná,1632,1632
2016-11-30,18,Corrientes,18021,Capital,2915,2915
2016-11-30,06,Buenos Aires,06882,Zárate,296,296
2016-11-30,10,Catamarca,10049,Capital,941,941
2016-11-30,70,San Juan,70042,Chimbas,630,630
2016-11-30,70,San Juan,70084,Rivadavia,206,206
2016-11-30,30,Entre Ríos,30098,Uruguay,1,1
2016-11-30,06,Buenos Aires,06560,Moreno,2849,2849
2016-11-30,34,Formosa,34014,Formosa,1207,1207
2016-11-30,86,Santiago del Estero,86049,Capital,2563,2563
2016-11-30,54,Misiones,54042,Eldorado,555,555
2016-11-30,22,Chaco,22140,San Fernando,2242,2242
2016-11-30,70,San Juan,70028,Capital,192,192
2016-11-30,90,Tucumán,90063,Lules,921,921
2016-11-30,46,La Rioja,46014,Capital,1097,1097
2016-11-30,90,Tucumán,90105,Tafí Viejo,1807,1807
2016-11-30,50,Mendoza,50098,San Martín,687,687
2016-11-30,50,Mendoza,50007,Capital,492,492
2016-11-30,54,Misiones,54028,Capital,1595,1595
2016-11-30,66,Salta,66028,Capital,4300,4300
2016-11-30,70,San Juan,70077,Rawson,773,773
2016-11-30,90,Tucumán,90091,Simoca,1117,1117
2016-11-30,90,Tucumán,90084,Capital,6743,6743
2016-12-31,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",1166,1166
2016-12-31,06,Buenos Aires,06035,Avellaneda,1059,1059
2016-12-31,06,Buenos Aires,06028,Almirante Brown,1760,1760
2016-12-31,06,Buenos Aires,06134,Cañuelas,265,265
2016-12-31,06,Buenos Aires,06260,Esteban Echeverría,1136,1136
2016-12-31,06,Buenos Aires,06098,Berisso,712,712
2016-12-31,06,Buenos Aires,06245,Ensenada,331,331
2016-12-31,06,Buenos Aires,06252,Escobar,720,720
2016-12-31,06,Buenos Aires,06091,Berazategui,1647,1647
2016-12-31,06,Buenos Aires,06126,Campana,182,182
2016-12-31,06,Buenos Aires,06274,Florencio Varela,2879,2879
2016-12-31,06,Buenos Aires,06490,Lomas de Zamora,3444,3444
2016-12-31,06,Buenos Aires,06412,José C. Paz,1857,1857
2016-12-31,06,Buenos Aires,06270,Ezeiza,703,703
2016-12-31,70,San Juan,70042,Chimbas,631,631
2016-12-31,06,Buenos Aires,06371,General San Martín,1499,1499
2016-12-31,06,Buenos Aires,06648,Presidente Perón,829,829
2016-12-31,06,Buenos Aires,06410,Ituzaingó,482,482
2016-12-31,06,Buenos Aires,06364,General Rodríguez,498,498
2016-12-31,06,Buenos Aires,06525,Marcos Paz,394,394
2016-12-31,06,Buenos Aires,06515,Malvinas Argentinas,1002,1002
2016-12-31,06,Buenos Aires,06329,General Las Heras,71,71
2016-12-31,06,Buenos Aires,06408,Hurlingham,583,583
2016-12-31,06,Buenos Aires,06427,La Matanza,5441,5441
2016-12-31,06,Buenos Aires,06749,San Fernando,454,454
2016-12-31,06,Buenos Aires,06532,Mercedes,132,132
2016-12-31,06,Buenos Aires,06434,Lanús,1416,1416
2016-12-31,06,Buenos Aires,06805,Tigre,914,914
2016-12-31,06,Buenos Aires,06658,Quilmes,1974,1974
2016-12-31,06,Buenos Aires,06568,Morón,702,702
2016-12-31,06,Buenos Aires,06560,Moreno,2844,2844
2016-12-31,06,Buenos Aires,06441,La Plata,1539,1539
2016-12-31,06,Buenos Aires,06760,San Miguel,1289,1289
2016-12-31,06,Buenos Aires,06539,Merlo,1250,1250
